0.005,0,0,0
0.01,0,0,0
0.015,0,0,0
0.005,0,0,0
0.02,0,0,0
0.025,0,0,0
0.03,0,0,0
0.035,0,0,0
0.04,0,0,0
0.045,1e-06,0,0
0.05,1.15e-06,0,0
0.055,1.4e-06,0,0
0.06,3.65e-06,0,0
0.065,5.95e-06,0,0
0.07,1.105e-05,2.9e-06,0
0.075,2.16e-05,4.9e-06,1.5e-06
0.08,3.81e-05,1.055e-05,2.15e-06
0.085,5.455e-05,1.985e-05,3.75e-06
0.09,8.96e-05,2.985e-05,6.5e-06
0.095,0.0001355,4.89e-05,6.45e-06
0.1,0.00018,6.85e-05,1.05e-05
0.105,0.0003385,0.0001275,2.3e-05
0.11,0.000459,0.0002295,3.35e-05
0.115,0.0007265,0.0003175,5.6e-05
0.12,0.001046,0.000466,8.35e-05
0.125,0.0014365,0.000733,0.000159
0.13,0.0020735,0.001043,0.000249
0.135,0.002669,0.0014635,0.00041
0.14,0.003629,0.0021885,0.0007135
0.145,0.0047935,0.0031595,0.0010285
0.15,0.00652,0.00422,0.0015445
0.155,0.008694,0.005677,0.0025995
0.16,0.0110595,0.007683,0.00359
0.165,0.014199,0.010242,0.0056375
0.17,0.01799,0.0135945,0.0081985
0.175,0.021852,0.0183745,0.0117775
0.18,0.0274325,0.0239345,0.016083
0.185,0.0334195,0.0299925,0.0235865
0.19,0.041161,0.0373905,0.031017
0.195,0.049093,0.047239,0.041877
0.2,0.0584145,0.057838,0.055626
0.205,0.0688185,0.069849,0.070939
0.21,0.0804115,0.082647,0.0892545
0.215,0.092006,0.098568,0.112929
0.22,0.106083,0.113545,0.133831
0.225,0.12026,0.132133,0.160994
0.23,0.135108,0.149925,0.186177
0.235,0.149975,0.170943,0.217278
0.24,0.168017,0.186587,0.245225
0.245,0.183496,0.207681,0.270382
0.25,0.200374,0.22853,0.29802
0.255,0.216312,0.248794,0.32368
0.26,0.234824,0.268007,0.346451
0.265,0.249487,0.285875,0.364281
0.27,0.266615,0.303761,0.38522
0.275,0.281222,0.319112,0.402051
0.28,0.296383,0.336275,0.417311
0.285,0.310718,0.349868,0.429934
0.29,0.324624,0.36562,0.439469
0.295,0.33771,0.37553,0.449249
0.3,0.351911,0.387483,0.45697
0.305,0.362191,0.398325,0.464839
0.31,0.371922,0.40684,0.4704
0.315,0.384053,0.417528,0.475415
0.32,0.393328,0.425171,0.479451
0.325,0.401645,0.432738,0.482599
0.33,0.410674,0.439649,0.486889
0.335,0.417497,0.444898,0.488051
0.34,0.424921,0.451129,0.49041
0.345,0.431369,0.455393,0.49194
0.35,0.437114,0.458871,0.494126
0.355,0.443499,0.464285,0.494817
0.36,0.448837,0.467309,0.495548
0.365,0.453422,0.471377,0.496525
0.37,0.457483,0.473403,0.497125
0.375,0.461168,0.476772,0.497562
0.38,0.465666,0.479736,0.497396
0.385,0.469633,0.481368,0.49911
0.39,0.472487,0.483446,0.499079
0.395,0.475421,0.485672,0.499359
0.4,0.478148,0.486787,0.499424
0.405,0.480459,0.489466,0.49953
0.41,0.483132,0.490264,0.499643
0.415,0.485622,0.491282,0.499862
0.42,0.487299,0.492917,0.499981
0.425,0.4889,0.49332,0.500027
0.43,0.490308,0.494383,0.499811
0.435,0.491444,0.495522,0.500212
0.44,0.49345,0.496451,0.500083
0.445,0.494068,0.49667,0.499783
0.45,0.495159,0.497788,0.500341
0.455,0.49592,0.497597,0.499327
0.46,0.49718,0.497639,0.500462
0.465,0.497627,0.498671,0.500383
0.47,0.499564,0.499578,0.500594
0.475,0.498857,0.498944,0.500109
0.48,0.498928,0.499963,0.500292
0.485,0.49995,0.500317,0.500134
0.49,0.500081,0.500279,0.49965
0.495,0.499982,0.499623,0.499774
0.5,0.499946,0.499771,0.500112
