0.995,0,0,0
0.99,0,0,0
0.985,0,4e-06,0
0.98,0,0,0
0.975,1.2e-05,1.2e-05,0
0.97,1.2e-05,1e-05,0
0.965,4.2e-05,1.2e-05,4e-06
0.96,0.0001,2.2e-05,0
0.955,0.000164,6.2e-05,8e-06
0.95,0.000238,6.2e-05,1.2e-05
0.945,0.000324,0.00013,1.2e-05
0.94,0.000586,0.000272,6e-06
0.935,0.000932,0.000542,2.2e-05
0.93,0.001206,0.000572,5.6e-05
0.925,0.00224,0.001012,0.000198
0.92,0.002584,0.001454,0.000402
0.915,0.004012,0.001908,0.000616
0.91,0.005402,0.003278,0.000704
0.905,0.00665,0.00434,0.0015
0.9,0.009422,0.005814,0.002178
0.895,0.011598,0.00781,0.003702
0.89,0.015016,0.01095,0.00474
0.885,0.018158,0.014832,0.007246
0.88,0.022126,0.018518,0.00979
0.875,0.02683,0.022666,0.01403
0.87,0.033624,0.029298,0.019342
0.865,0.040146,0.03672,0.026008
0.86,0.047748,0.043708,0.033938
0.855,0.056034,0.052474,0.044226
0.85,0.065372,0.062458,0.057962
0.845,0.073514,0.070814,0.068636
0.84,0.08422,0.084718,0.084752
0.835,0.097258,0.100734,0.103014
0.83,0.105866,0.111196,0.121636
0.825,0.119332,0.127914,0.146196
0.82,0.137108,0.146682,0.169496
0.815,0.146014,0.160642,0.194028
0.81,0.161798,0.178306,0.21778
0.81,0.16114,0.178252,0.212702
0.8,0.189432,0.21497,0.267594
0.795,0.20636,0.231862,0.29057
0.79,0.2188,0.245212,0.312836
0.785,0.2273,0.260136,0.333788
0.78,0.249746,0.279868,0.352918
0.775,0.257058,0.292664,0.366284
0.77,0.2768,0.311426,0.3847
0.765,0.28932,0.323064,0.399054
0.76,0.303894,0.34008,0.412238
0.755,0.31227,0.34869,0.427918
0.75,0.328546,0.361956,0.43278
0.745,0.332488,0.366404,0.442224
0.74,0.347912,0.380792,0.451342
0.735,0.356986,0.388338,0.459106
0.73,0.367782,0.39818,0.462134
0.725,0.379522,0.409952,0.47175
0.72,0.38638,0.417038,0.473012
0.715,0.391872,0.420286,0.476828
0.71,0.40005,0.428918,0.479368
0.705,0.407104,0.434122,0.483918
0.7,0.416364,0.440594,0.485192
0.695,0.418264,0.445314,0.48547
0.69,0.423856,0.448718,0.489904
0.685,0.435086,0.455302,0.491714
0.68,0.436112,0.4586,0.49255
0.675,0.445162,0.462054,0.494984
0.67,0.447684,0.464758,0.496318
0.665,0.452568,0.470026,0.495266
0.66,0.458648,0.47253,0.49561
0.655,0.462106,0.47381,0.497088
0.65,0.462748,0.475952,0.497402
0.645,0.465202,0.477124,0.498436
0.64,0.468114,0.480712,0.499214
0.635,0.47201,0.4824,0.497482
0.63,0.474398,0.48391,0.497664
0.625,0.479206,0.486402,0.49953
0.62,0.477752,0.486164,0.499512
0.615,0.47826,0.487446,0.498508
0.61,0.48329,0.490578,0.499596
0.605,0.483638,0.491244,0.4981
0.6,0.485622,0.490304,0.499322
0.595,0.485786,0.492094,0.499144
0.59,0.48795,0.491648,0.50174
0.585,0.489284,0.4949,0.499174
0.58,0.491734,0.494412,0.499978
0.575,0.4924,0.495628,0.499842
0.57,0.493614,0.497026,0.500332
0.565,0.493302,0.49687,0.50034
0.56,0.495266,0.497544,0.500526
0.555,0.496892,0.497638,0.500494
0.55,0.49645,0.498532,0.498454
0.545,0.497304,0.49718,0.500928
0.54,0.498374,0.498738,0.500004
0.535,0.498716,0.499294,0.499324
0.53,0.498398,0.500132,0.500292
0.525,0.499412,0.49929,0.499416
0.52,0.499018,0.49972,0.499392
0.515,0.498984,0.499334,0.498862
0.51,0.500374,0.499498,0.50058
0.505,0.499566,0.499556,0.499956
0.5,0.498612,0.498612,0.498612
