0.005,0,0,0
0.01,0,0,0
0.015,0,0,0
0.02,0,0,0
0.025,3e-06,3e-06,0
0.03,2.2e-05,2e-06,0
0.035,3.5e-05,1.7e-05,5e-06
0.04,7.1e-05,2e-05,1e-06
0.045,0.00018,5.3e-05,5e-06
0.05,0.00028,8.2e-05,1.1e-05
0.055,0.000414,0.000148,2.2e-05
0.06,0.000679,0.000289,4.9e-05
0.065,0.000908,0.000457,5.4e-05
0.07,0.001333,0.000655,8.1e-05
0.075,0.002038,0.00093,0.000167
0.08,0.002777,0.00158,0.00038
0.085,0.00392,0.002163,0.000415
0.09,0.00503,0.003105,0.000796
0.095,0.006972,0.004499,0.001361
0.1,0.00855,0.00552,0.00227
0.105,0.01055,0.00882,0.00312
0.11,0.01474,0.01022,0.00363
0.115,0.01943,0.01367,0.00727
0.12,0.02427,0.01819,0.01042
0.125,0.02915,0.0215,0.01651
0.13,0.03227,0.02769,0.01704
0.135,0.04038,0.03443,0.02521
0.14,0.04781,0.04156,0.03147
0.145,0.05411,0.05101,0.03939
0.15,0.06268,0.06506,0.05775
0.155,0.07193,0.07199,0.074
0.16,0.08458,0.08989,0.08893
0.165,0.10047,0.09816,0.10619
0.17,0.10707,0.11533,0.13104
0.175,0.1164,0.12868,0.14829
0.18,0.13387,0.14565,0.16798
0.185,0.14657,0.16372,0.19094
0.19,0.16326,0.1818,0.2192
0.195,0.17541,0.19623,0.23333
0.2,0.19168,0.21766,0.25906
0.205,0.20552,0.2273,0.29561
0.21,0.22148,0.24944,0.30902
0.215,0.23329,0.26434,0.33211
0.22,0.25148,0.28213,0.34788
0.225,0.26711,0.2885,0.36295
0.23,0.27338,0.31406,0.38619
0.235,0.29415,0.32245,0.39526
0.24,0.3028,0.33086,0.4148
0.245,0.30821,0.35152,0.42885
0.25,0.33074,0.36043,0.42975
0.255,0.33551,0.37296,0.44683
0.26,0.34658,0.38128,0.44877
0.265,0.3598,0.39836,0.46146
0.27,0.3703,0.40508,0.46299
0.275,0.37874,0.40834,0.46975
0.28,0.38644,0.41258,0.47022
0.285,0.3943,0.42331,0.47737
0.29,0.40008,0.43137,0.48139
0.295,0.40886,0.44033,0.48332
0.3,0.41596,0.43826,0.48378
0.305,0.42083,0.44377,0.49116
0.31,0.43087,0.44894,0.49098
0.315,0.43359,0.45125,0.49088
0.32,0.4368,0.46005,0.49331
0.325,0.44313,0.46319,0.49176
0.33,0.44692,0.46334,0.49528
0.335,0.44913,0.4682,0.49429
0.34,0.456,0.47216,0.49731
0.345,0.45967,0.4735,0.49722
0.35,0.46302,0.47583,0.4977
0.355,0.46664,0.47812,0.49897
0.36,0.46599,0.4829,0.49856
0.365,0.47081,0.48079,0.49915
0.37,0.47505,0.48342,0.50066
0.375,0.47864,0.48945,0.49744
0.38,0.48133,0.48887,0.49746
0.385,0.48136,0.48841,0.49878
0.39,0.48127,0.48887,0.49958
0.395,0.48329,0.49307,0.49813
0.4,0.48544,0.48776,0.50018
0.405,0.48848,0.4899,0.50059
0.41,0.48859,0.49219,0.49799
0.415,0.48934,0.49374,0.4999
0.42,0.49418,0.49491,0.50125
0.425,0.49197,0.49605,0.49926
0.43,0.49577,0.49447,0.49909
0.435,0.49582,0.49628,0.50257
0.44,0.49444,0.4983,0.49871
0.445,0.49788,0.49623,0.5008
0.45,0.49556,0.49652,0.49661
0.455,0.49713,0.502,0.49983
0.46,0.49716,0.50097,0.50278
0.465,0.49651,0.49862,0.50271
0.47,0.50044,0.50066,0.50037
0.475,0.49747,0.50136,0.49812
0.48,0.50155,0.50276,0.5001
0.485,0.49827,0.49974,0.49941
0.49,0.49863,0.50027,0.49991
0.495,0.49923,0.50104,0.49931
0.5,0.49852,0.49944,0.49905
