1.14177, 0.472524
-2.34371, 1.98148
0.597942, -0.704848
-0.767842, 1.46308
0.153757, -1.40578
0.736036, 0.841747
-1.22112, 1.71544
-1.48633, 1.70494
-0.983104, 1.53735
0.893997, 0.952682
-0.533673, 1.521
1.73045, -0.575157
-2.09954, 1.93723
1.98672, 0.0866022
-1.85588, -1.693
-1.29406, 1.64631
1.99822, 0.0363557
1.02834, -0.317926
0.0657785, -1.43732
1.88677, 0.291465
0.698266, 1.0387
1.13207, -0.338041
0.049762, 1.21993
0.0251591, -1.01982
0.316991, 1.23149
-0.302346, -1.1648
0.312828, 1.11034
0.541987, 1.0783
0.0992188, 1.09563
1.2701, 0.234545
0.545786, -1.2417
0.194334, 1.14404
-2.26475, 1.9682
-1.29261, 1.73687
0.315347, -0.929695
-2.49246, -2.16298
-0.0287951, 1.27599
-0.692118, 1.56843
0.0883463, 1.31942
1.48766, -0.73978
-2.11031, 1.93087
-1.21334, 1.71817
1.98401, -0.0243907
1.93962, 0.124313
-0.712162, 1.43951
-2.31238, -2.12013
-2.90832, -2.25822
-1.20974, -1.83663
-0.904103, 1.62801
0.663783, -1.20463
1.39835, 0.722244
-0.0512642, 1.27744
-1.69999, 1.84071
1.47442, 0.664394
0.174737, -1.3887
0.18206, -0.943249
-2.40859, 2.00287
1.29517, 0.059642
-1.99512, 1.91377
0.428388, 1.11973
0.271527, -0.951691
-1.37535, -1.88181
0.414673, 1.19774
0.568519, -0.723041
1.88252, 0.252842
-1.88169, 1.88595
1.0797, 0.903117
-2.7542, -1.93544
-0.527427, 1.36889
-0.56291, 1.38268
-0.0386886, -1.09215
1.08987, -1.00345
-2.44361, 2.00095
-1.87246, 1.8836
-1.66299, 1.76057
0.756761, 0.80787
-1.22398, 1.72161
0.873586, 0.961983
-2.03857, 1.87464
-1.9703, 1.90808
-1.74139, -1.97863
-2.21798, 1.94395
-1.67918, 1.83861
-1.4253, -1.56422
0.24993, 1.16108
-2.05639, 1.92765
-0.0658441, 1.29237
1.24731, 0.295882
-0.165119, -1.14631
1.88105, 0.280211
