1.09773, 0.314022
-1.37792, -1.88247
-1.83331, 1.87411
1.14923, -0.0706317
1.52877, 0.621105
1.10481, 0.828559
-1.38279, 1.76471
-1.60473, 1.81447
-0.613341, 1.54484
-0.244285, -1.54454
-1.84905, 1.87852
0.587589, -1.23658
-0.835561, 1.61086
0.475514, 1.1749
-0.231766, -1.53988
0.331258, 1.18072
-1.83893, 1.81999
0.433993, 1.03634
0.355334, 1.14257
0.98868, -0.489406
-1.25009, -1.84753
1.09468, -0.21246
-1.37284, -1.88111
-1.21658, -1.83841
0.0894697, -1.42015
-1.21264, -1.83205
-1.30261, -1.86197
-1.91498, 1.83751
0.591124, -1.22299
0.583782, 0.943172
1.48176, -0.772561
-1.21194, -1.83185
1.52458, 0.596677
-0.00101628, -1.46132
0.949051, 0.905955
0.991518, 0.885564
1.55593, 0.573664
1.82947, 0.308824
-1.21919, 1.61789
1.68929, 0.431225
-1.7219, 1.85046
-0.835657, 1.6109
0.850158, -1.12176
0.961932, 0.643795
0.919187, 0.700993
-0.83602, 1.61329
0.402642, -1.30074
-1.39421, 1.7641
-1.83553, 1.87458
0.252191, 1.16314
0.3694, 1.04945
0.824718, 1.02688
-1.37012, -1.88037
-1.22848, -1.84171
0.306345, 1.11455
-0.848938, -1.37327
1.59109, 0.546702
0.630113, 1.10397
1.80866, 0.344063
-1.46765, 1.78245
0.214508, -1.38309
1.69562, 0.490848
1.68334, 0.512314
1.19709, 0.834735
1.66472, -0.633572
-1.37091, -1.88059
1.78658, 0.390938
-1.52439, 1.79762
0.558771, 0.959
1.14109, 0.207972
-1.54082, 1.80539
-0.387382, -1.1989
1.01663, 0.926469
1.87667, 0.259952
-0.838913, -1.36926
1.21638, 0.787019
0.409089, 1.20028
0.632073, -0.752617
1.89072, 0.166917
0.741125, -0.674505
1.60684, -0.64618
-1.31314, 1.73986
-1.32726, -1.86874
-1.32897, -1.86917
1.80891, 0.364684
1.72529, 0.474456
1.61762, 0.567617
0.383307, -0.83646
0.93578, 0.686437
-1.37377, 1.75579
1.16263, 0.00846132
1.47273, -0.778919
-1.84507, 1.87759
0.993846, 0.634417
0.51061, 1.11424
0.454666, 1.11065
-1.83658, 1.87561
1.80272, 0.306282
0.544378, 1.07745
1.84869, 0.312598
1.78599, 0.327232
-0.723427, -1.32769
1.21214, 0.825895
1.60384, 0.536788
0.577458, 0.9472
0.672792, -1.20076
0.846092, 0.953885
0.646506, 1.09929
0.854865, 0.97053
0.504335, -0.764901
0.643315, -0.745522
0.559927, 0.837864
0.70455, -1.17312
0.77536, -0.65126
-1.88036, 1.88557
-0.378257, -1.58072
-0.199335, -1.52124
1.65062, -0.608545
0.471131, 0.991354
0.938001, 0.97416
1.76973, 0.347535
0.670609, -1.20137
-0.766864, -1.7088
-1.24457, 1.72706
1.72272, 0.433822
1.69685, 0.482852
1.83438, 0.313556
0.341021, 1.17724
-1.2608, -1.85038
-1.88061, 1.88573
1.75529, 0.44634
1.07382, 0.35668
0.742831, -0.680839
-0.632202, 1.40937
1.10872, 0.879101
1.16284, 0.443939
-1.09715, 1.68813
1.74692, 0.455917
1.87672, 0.306469
-1.70907, 1.77474
-1.20945, -1.8359
1.77499, -0.53007
0.38289, -0.835724
1.13572, 0.830782
1.52125, 0.594695
1.11167, 0.82552
-1.45252, 1.78095
-1.70644, 1.7739
0.466296, 1.17378
0.365976, 1.16828
-0.676697, -1.68128
0.865878, 0.944474
0.595908, 0.915609
0.420285, 1.12173
1.87533, 0.271503
-1.37532, 1.67309
0.490469, -0.772274
1.78293, 0.40419
1.54328, -0.728941
-1.05155, 1.67459
1.83435, 0.313933
0.979611, -0.37937
0.162245, -1.40266
1.67953, 0.517278
0.462489, 1.12985
1.06249, 0.375144
-1.4535, 1.78305
0.489343, -0.772977
1.75977, 0.389477
0.37059, 0.952618
-1.88104, 1.8858
0.813693, 0.766051
1.19969, 0.777528
1.13589, 0.867593
0.365526, 1.07776
